simulation_id,final_value,return_pct
665,110505.91548818709,10.505915488187092
666,62250.55682817552,-37.74944317182448
667,135163.6992214375,35.163699221437504
668,121515.81907709186,21.51581907709186
669,159582.82623034064,59.582826230340636
670,121655.26067263639,21.655260672636388
671,110047.7472731429,10.047747273142901
672,66985.32277628842,-33.01467722371158
673,105078.84236332547,5.078842363325472
674,119552.86499923503,19.552864999235027
675,129499.42683202491,29.49942683202491
676,114139.21823208302,14.139218232083017
677,137839.90833400894,37.83990833400894
678,137182.44957469,37.18244957468999
679,124286.32765942953,24.28632765942953
680,145526.80029194496,45.526800291944966
681,126036.8446927103,26.03684469271031
682,108943.57191318355,8.94357191318355
683,98593.61673029052,-1.4063832697094767
684,129199.76531119291,29.19976531119291
685,124923.79570566762,24.923795705667622
686,99158.98730656222,-0.8410126934377768
687,162199.02420827287,62.19902420827287
688,123204.09883792762,23.204098837927624
689,90995.99280035046,-9.00400719964954
690,147041.9055904743,47.041905590474315
691,91693.11925839691,-8.30688074160309
692,128762.15442208918,28.762154422089182
693,121644.08994035887,21.64408994035887
694,106194.98721180069,6.19498721180069
695,100009.5214621994,0.00952146219939459
696,115513.90444325467,15.513904443254663
697,117395.47354890767,17.39547354890767
698,149758.69259428614,49.75869259428614
699,117254.38849925522,17.254388499255217
700,122202.45543611045,22.20245543611045
701,143261.18867870356,43.26118867870356
702,126657.96399027987,26.657963990279864
703,125258.38487794193,25.258384877941936
704,125514.46476151694,25.514464761516937
705,107650.45172398837,7.650451723988372
706,93066.99774746463,-6.933002252535371
707,110055.94126747866,10.055941267478657
708,104331.98218715192,4.331982187151923
709,143198.75428071772,43.19875428071772
710,92071.71181904219,-7.92828818095781
711,102187.66442655955,2.1876644265595533
712,100692.477710767,0.6924777107669943
713,148672.68131787772,48.672681317877725
714,137723.327291555,37.723327291555
715,97351.11887558682,-2.648881124413179
716,102098.57675194605,2.09857675194605
717,99574.9499874298,-0.4250500125701947
718,83707.69511148438,-16.292304888515616
719,130682.71037231163,30.68271037231163
720,119469.29481102721,19.46929481102721
721,106386.68502152551,6.386685021525511
